4194304		55.558203
8388608		55.481092
12582912	55.419197
16777216	55.085473
20971520	55.560466
25165824	55.490277
29360128	55.448194
33554432	55.130423
37748736	55.279622
41943040	55.386222
46137344	55.090981
50331648	54.846770
54525952	55.414390
58720256	55.408105
62914560	55.099880
67108864	55.366911
71303168	55.187843
75497472	55.307995
79691776	55.603678
83886080	55.416051
