4194304		30.9543
8388608		5.38655
12582912	3.57121
16777216	2.66
20971520	63.3025
25165824	3.60823
29360128	1.44137
33554432	1.37902
37748736	1.99509
41943040	1.92144
46137344	7.86007
50331648	0.583953
54525952	9.70248
58720256	0
62914560	0.908842
67108864	0.852835
71303168	0.803137
75497472	0
79691776	0
83886080	0.681065
