4194304		9.30037
8388608		9.69715
12582912	9.53995
16777216	4.80856
20971520	13.6922
25165824	3.29142
29360128	5.76281
33554432	4.94707
37748736	2.23426
41943040	2.02882
46137344	3.62183
50331648	0.850434
54525952	1.55495
58720256	2.17407
62914560	3.35535
67108864	6.83802
71303168	5.89813
75497472	2.24891
79691776	7.8535
83886080	9.35895
