4194304	131.210078
8388608	121.597203
12582912	120.373320
16777216	119.024237
20971520	119.959719
25165824	120.024324
29360128	121.056643
33554432	113.124071
37748736	117.965445
41943040	119.173681
46137344	120.971935
50331648	121.052764
54525952	121.949701
58720256	122.220132
62914560	122.166632
67108864	123.448546
71303168	123.540669
75497472	124.387413
79691776	124.136868
83886080	124.272715
