4194304	92.356664
8388608	101.738643
12582912	104.882881
16777216	115.702983
20971520	118.263341
25165824	119.316483
29360128	121.163178
33554432	120.639900
37748736	123.449487
41943040	123.472872
46137344	123.611667
50331648	125.739813
54525952	124.987719
58720256	126.213750
62914560	126.734428
67108864	126.607610
71303168	126.546464
75497472	125.021688
79691776	127.507663
83886080	127.579099
